PLAYER_NAME,Freq,eFG%,TO%,PtsPerPoss,Score%,PPPRank
Ian Mahinmi,7.988,36.585,11.538,0.673,36.538,47.0
Mason Plumlee,4.258,36.364,20.0,0.629,37.143,30.0
Jose Calderon,22.98,67.073,3.906,1.289,43.75,418.0
Patrick Patterson,52.797,52.878,5.96,1.01,38.742,285.0
Zaza Pachulia,9.078,33.962,4.615,0.738,40.0,70.0
PJ Hairston,29.747,39.773,4.255,0.787,29.787,96.0
David Lee,7.115,31.25,5.556,0.667,33.333,42.0
Luke Babbitt,43.976,48.473,5.479,0.945,40.411,219.0
Mike Dunleavy,28.07,53.571,6.25,1.078,40.625,346.0
Andrea Bargnani,28.746,42.593,6.383,0.894,43.617,170.0
Jared Dudley,43.35,60.262,9.848,1.11,44.318,364.0
Greivis Vasquez,34.043,41.964,9.375,0.797,31.25,102.0
Cody Zeller,11.697,22.5,2.817,0.549,30.986,16.0
Justise Winslow,30.164,42.453,11.413,0.772,30.435,89.0
Randy Foye,39.362,43.836,1.351,0.865,31.081,152.0
Paul Pierce,39.463,46.037,9.424,0.864,35.079,151.0
Devin Harris,28.773,52.326,4.895,1.021,38.462,298.0
Rudy Gobert,2.145,20.0,0.0,0.692,38.462,52.0
David West,17.916,54.787,4.082,1.051,52.041,321.0
TJ McConnell,12.5,50.0,7.692,0.923,38.462,198.0
Donald Sloan,20.502,53.763,5.102,1.031,37.755,306.0
Vince Carter,28.293,57.589,1.724,1.155,41.379,388.0
Kosta Koufos,0,0,0,0,0,0
D.J. Augustin,13.396,42.647,4.651,0.907,41.86,178.0
Andre Iguodala,26.708,53.782,5.426,1.023,37.209,300.0
Iman Shumpert,41.451,42.254,6.25,0.844,31.875,133.0
Andrew Nicholson,22.31,56.41,4.706,1.106,42.353,360.0
Kris Humphries,27.273,31.818,0.0,0.583,25.0,20.0
Donatas Motiejunas,21.168,41.509,5.172,0.793,29.31,101.0
Leandro Barbosa,19.333,46.203,4.598,0.908,35.632,180.0
Trey Lyles,43.228,49.758,8.584,0.927,39.914,202.0
Amir Johnson,9.375,31.111,9.259,0.63,27.778,31.0
Alexis Ajinca,15.113,39.286,5.0,0.75,38.333,75.0
Spencer Hawes,28.499,46.602,5.357,0.911,34.821,187.0
Ty Lawson,15.663,38.462,0.0,0.769,30.769,84.0
Mario Hezonja,25.556,50.813,10.87,0.913,31.884,191.0
Tony Snell,33.498,46.4,7.353,0.875,31.618,156.0
Charlie Villanueva,37.669,39.063,6.475,0.755,28.777,78.0
Steven Adams,0,0,0,0,0,0
Maurice Harkless,28.077,42.248,6.164,0.856,33.562,143.0
Josh Richardson,40.299,57.937,2.963,1.141,42.222,383.0
Willie Cauley-Stein,4.504,35.294,10.0,0.6,30.0,24.0
Dante Cunningham,43.611,46.25,3.256,0.912,35.349,189.0
Tim Hardaway Jr.,35.599,47.143,0.909,0.955,37.273,228.0
Jason Terry,44.165,50.541,3.109,0.99,35.751,260.0
Markel Brown,28.878,43.119,1.653,0.893,36.364,167.0
Raul Neto,33.154,55.917,5.946,1.076,40.541,339.0
Clint Capela,0,0,0,0,0,0
Jerian Grant,19.282,42.778,7.843,0.824,35.294,122.0
Seth Curry,27.046,66.923,10.526,1.237,46.053,408.0
John Henson,3.448,30.0,14.286,0.643,35.714,35.0
Tristan Thompson,2.538,63.636,20.0,1.067,53.333,333.0
